epoch #,Training loss,Validation loss
0,0.23980707789912367,0.2361912051114169
1,0.23468812032179398,0.23608913378282026
2,0.233931578578371,0.23595888701352205
3,0.23375743721470688,0.23586958581751044
4,0.233733905878934,0.2358821001919833
5,0.2336702112718062,0.23586404063484886
6,0.23364565097924433,0.2358606429533525
7,0.23361890142614192,0.23585920984094794
8,0.2336166324037494,0.23585584943944757
9,0.23360711545655222,0.23585169098593972
10,0.233755716121558,0.23585618322545832
11,0.23364056038134026,0.2358600408380682
12,0.23361956885366728,0.23585459925911642
13,0.23370384563099253,0.23588781443509188
14,0.2336748727162679,0.23587525454434483
15,0.2336586196494825,0.23586879990317605
16,0.23373197757836545,0.23586256937547165
17,0.23360682487487794,0.23585383198478005
18,0.23366487228509153,0.23585435043681752
19,0.2336710737690781,0.23584935795177112
20,0.23368084401795358,0.23585983623157847
21,0.23377486936973804,0.235850135196339
22,0.23367669119979395,0.23584914727644488
23,0.2336828055526271,0.23584930376573043
24,0.23363300887021152,0.23585167581384833
25,0.23366814598892674,0.23585184357383035
26,0.23368220155889338,0.23586971846493807
27,0.23368614558017614,0.2358642422069203
28,0.23372632864749793,0.23585726044394753
29,0.2336782066749804,0.2358553730357777
30,0.23368808298399954,0.23585383328524503
31,0.23371454470085376,0.23585043820467863
32,0.23364786596009227,0.23584914164109663
33,0.23370464512796113,0.23584863099184902
34,0.2336600604201808,0.2358504026586359
35,0.2336441115177039,0.23585312973369252
36,0.23366928750818425,0.2358505223014138
37,0.23367107131264425,0.2358492508801547
38,0.23367251482876863,0.23584829980676825
39,0.2336681685303197,0.2358489062569358
40,0.233662885463599,0.23584872505881568
41,0.23370587666829426,0.23584869384765625
42,0.23365822358564897,0.23584870945323597
43,0.23357491507674707,0.2358486825769598
44,0.2337060632127704,0.23585002985867587
45,0.2336996179638487,0.2358493254401467
46,0.23355290369554,0.23584896304390648
47,0.23366511258212003,0.23584913340481845
48,0.23369343931024725,0.23584941040385854
49,0.23365683338858864,0.23584911649877374
